gage,true_mu,true_std,1day_pred_mu,1day_pred_std,1day_rmse,1day_mape,1day_rrmse,7day_pred_mu,7day_pred_std,7day_rmse,7day_mape,7day_rrmse,14day_pred_mu,14day_pred_std,14day_rmse,14day_mape,14day_rrmse
11402000,7.729215939794794,14.798041857141964,4.851951535189041,6.214563448417111,11.607875426474859,0.6041488696938369,1.4735313235772065,3.6436021200539774,3.7426195731941196,13.730398703238151,0.6141043507884375,2.630593450349695,3.8740464513494315,3.981983743983515,13.547487780588849,0.6435481253706166,2.440320048347387
11189500,0.6446543472796356,0.7516178426247909,1.874698922917808,2.550068451854573,2.426029278914703,9.931005957700622,0.7671958816299131,1.2013816666829547,2.2650741083432346,1.805984739121974,12.782584095058269,0.7051560298942932,1.7946424180815344,2.7310948390092635,2.486080996300902,12.5798371632481,0.7614977884385722
11318500,1.8341007730706027,3.099809321978577,1.892266474199863,2.3628149336576105,2.5135764743104083,2.0516351964466906,0.8310412613640532,1.2296075418102272,1.8008116293604362,2.7754065229477853,2.2584207657570308,1.2740281064890233,1.2508806937321024,1.8095931347477658,2.715474645259141,2.1937916489312683,1.2355803051203227
11266500,21.027562732424933,23.518380742178685,12.128511843767122,13.82887306462309,16.085359859304898,0.6698390604653711,0.875168302224077,11.588437599869318,13.782244427516257,17.055918764879394,0.6072323789705881,0.9479863441800216,12.144736043079545,13.56533258293336,17.21221566155945,0.6967428424301565,0.9460831080106588
11202710,1.1229390748890409,1.5390045980089304,1.5136538433326026,1.9302291769958244,1.935302860125398,1.6286931099128863,0.7896416794914842,1.1932723071517044,1.354490588659544,1.597097902469598,1.4220197088655895,0.8854568061701359,1.4307802075946023,1.4917047703104895,1.7469831095359065,1.8058964358317682,0.8458212798104152
