id,gages,epochs,hidden_dim,enc_num_heads,dec_num_heads,n_days_et,n_days_precip,n_days_temp,n_days_y,n_et,n_swe,architecture,dropout,dropout_concat,enc_dense_dim,end_time,gage,learning_rate,loss,opt,pooling,shuffle_train,start_time,swe_days_relative,test_pred_end_time,test_pred_start_time,tf_board_update_freq,train_end_time,train_start_time,use_masks,val_pred_end_time,val_pred_start_time,y_col,y_seq,dec_dense_dim,dec_embed_dim,dem_kernal,dem_strides,enc_embed_dim,et_kernal,et_strides,precip_kernal,precip_strides,swe_kernal,swe_strides,temp_kernal,temp_strides,cnn_activation,dem_ksize,et_ksize,final_dense_dim,kernal,one_day_pred,strides,swe_ksize,num_training_samples,sample_weight,sample_z_score,rmse_1day,rmse_avg,rmse_total,rrmse_avg,rrmse_total,mape_avg,mape_total,rrmse_1day,mape_1day,rmse_2day,rmse_3day,rmse_4day,rmse_5day,rmse_6day,rmse_7day,rmse_8day,rmse_9day,rmse_10day,rmse_11day,rmse_12day,rmse_13day,rmse_14day,rrmse_2day,rrmse_3day,rrmse_4day,rrmse_5day,rrmse_6day,rrmse_7day,rrmse_8day,rrmse_9day,rrmse_10day,rrmse_11day,rrmse_12day,rrmse_13day,rrmse_14day,mape_2day,mape_3day,mape_4day,mape_5day,mape_6day,mape_7day,mape_8day,mape_9day,mape_10day,mape_11day,mape_12day,mape_13day,mape_14day
1fdc6a2e-0688-42ca-b406-df53da48a14a,['11402000'],1,24,4,4,8,1,21,14,1,12,GAPTransMaxArchitecture,0.5,,48,2022-11-30 21:02:48,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-30 20:59:41,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-30 21:02:36,2022-11-30 21:02:17,100,2022-11-30 21:01:53,2022-11-30 20:59:53,True,2022-11-30 21:02:17,2022-11-30 21:01:53,m3,True,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",relu,,,,"(2, 2)",,"(1, 1)",,,,,5.817611475209411,5.8044938903882395,5.805217185533977,0.9913999099237166,0.9907963182399249,2.9298121346881545,2.9298121346881545,0.987670388833842,3.368981876761237,5.747631206832135,5.713795397322976,5.850644194293553,5.809289440766974,5.916708052633092,5.831423506307735,5.855223685123523,5.869527863639666,5.963087577326813,5.6346127630064275,5.670983439085549,5.715470951759489,5.866904912128027,1.0022749909988098,1.004300892517757,0.9902480120670393,0.9890731058072006,0.9799418212611326,0.9879776776215082,0.9859740204109639,0.9811934477697716,0.9725723377170621,1.0179300747719966,1.008070199583725,0.9959851122404898,0.9763866573307336,3.1285310171954035,3.1549869741203205,2.9751560764500202,3.067849636951848,3.007793022629558,2.7547388847213936,3.0693141196591576,2.8852470980060327,3.032024602780426,2.655294103989231,2.6453524661522243,2.639214530207178,2.632885476010131
c8fca83f-88e0-4983-a7e2-83c9a30b6c47,"['11402000', '11189500']",2,24,4,4,8,1,21,14,1,12,GAPTransArchitecture,0.5,,48,2022-11-25 15:11:30,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-25 14:39:38,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-25 15:11:23,2022-11-25 15:09:35,100,2022-11-25 15:07:40,2022-11-25 14:39:48,True,2022-11-25 15:09:35,2022-11-25 15:07:40,m3_per_area_km,,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",relu,,,,"(2, 2)",,"(1, 1)",,,,,23.34526592010703,23.35300430671524,28.043494135226304,1.4537700052463898,0.9931695473161776,190.59728024606824,190.59728024606827,0.9919845143234435,76.54340158163572,17.41883716800157,23.366753016788888,30.55182513506112,35.86050195926254,37.29778767161324,63.105751766345584,3.9507429031568964,31.085385877776734,12.382904670598892,7.002342937718785,4.246186645042493,10.794239285488802,26.533535337050736,1.0097148324759162,0.9797486069488162,0.9893892547707597,0.9974317551044393,0.9881387912008686,0.9914959361514523,6.10813861717363,0.9868592819933104,1.0324937055621166,1.1227021149844043,2.166507776166593,1.0026905858104,0.9854843007833045,60.35328671860029,282.54677043150383,220.59820345915344,625.2481014089252,234.5966344749435,757.4262434817141,1.3430841298632152,57.286851844671176,22.40442211583438,34.70332641813415,2.318707326553857,69.98622773840256,223.00666231502
af0f1a1c-534f-4243-9c15-b379a72d7505,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 12:40:31,11318500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 12:29:11,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 12:40:24,2022-11-28 12:40:02,100,2022-11-28 12:39:45,2022-11-28 12:29:13,True,2022-11-28 12:40:02,2022-11-28 12:39:45,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,10.276185829215516,10.276185829215516,10.276185829215516,1.0470725902841993,1.0470725902841993,6.700413505598809,6.700413505598809,1.0470725902841993,6.700413505598809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547079b6-e6cd-4bf3-895d-f5d2f352faa2,['11402000'],5,32,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 11:21:53,11189500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 11:06:32,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 11:21:46,2022-11-28 11:21:24,100,2022-11-28 11:20:59,2022-11-28 11:06:34,True,2022-11-28 11:21:24,2022-11-28 11:20:59,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.740849051226482,8.740849051226482,8.740849051226482,1.0556258072482572,1.0556258072482572,8.506265933754904,8.506265933754904,1.0556258072482572,8.506265933754904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94f1a71e-2f63-424f-842d-89f5d700361f,['11402000'],5,32,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 15:04:56,11202710,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 14:48:26,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 15:04:46,2022-11-28 15:04:15,100,2022-11-28 15:03:42,2022-11-28 14:48:28,True,2022-11-28 15:04:15,2022-11-28 15:03:42,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.374967535048635,9.374967535048635,9.374967535048635,1.056400998914744,1.056400998914744,6.672468345112873,6.672468345112873,1.056400998914744,6.672468345112873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d911a210-1cb3-40e3-bec0-0713f2585621,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 10:10:14,11189500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 09:57:45,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 10:10:08,2022-11-28 10:09:47,100,2022-11-28 10:09:21,2022-11-28 09:57:47,True,2022-11-28 10:09:47,2022-11-28 10:09:21,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.566066509310632,8.566066509310632,8.566066509310632,1.0608956512376793,1.0608956512376793,6.02720439747953,6.02720439747953,1.0608956512376793,6.02720439747953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7d9b745-10ca-4cd2-8a3f-849d663981fc,['11402000'],5,16,8,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 13:27:31,11318500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 13:15:07,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 13:27:24,2022-11-28 13:27:01,100,2022-11-28 13:26:34,2022-11-28 13:15:09,True,2022-11-28 13:27:01,2022-11-28 13:26:34,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.049473033726882,9.049473033726882,9.049473033726882,1.061112705358825,1.061112705358825,6.616428661510097,6.616428661510097,1.061112705358825,6.616428661510097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1c246d-42eb-479b-837e-37f2a9aeeb46,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 13:53:11,11202710,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 13:39:49,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 13:53:05,2022-11-28 13:52:44,100,2022-11-28 13:52:16,2022-11-28 13:39:51,True,2022-11-28 13:52:44,2022-11-28 13:52:16,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.993671547777657,8.993671547777657,8.993671547777657,1.0644422973109762,1.0644422973109762,5.807307330825127,5.807307330825127,1.0644422973109762,5.807307330825127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f84859ec-9e67-4ff1-a8e5-758e6e5e3498,['11402000'],15,64,16,16,8,28,28,14,1,12,GAPTransMaxArchitecture,0.5,,48,2022-11-29 05:46:10,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-29 05:18:45,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 05:45:58,2022-11-29 05:45:41,100,2022-11-29 05:45:23,2022-11-29 05:18:47,False,2022-11-29 05:45:41,2022-11-29 05:45:23,m3,True,48,64,,,64,,,,,,,,,relu,,,,"(2, 2)",,"(1, 1)",,,,,10.192294323402171,10.123732867713517,10.1261552866986,1.0684648829403731,1.0680245150103413,8.286883700616281,8.286883700616281,1.0515893240896075,8.405146870471608,10.059201756793911,10.163847642869664,10.374349377757488,10.407303311700343,10.583805018284966,10.340237754916108,10.001316150880834,9.878026236680451,9.987914788159971,9.848858789851525,9.838225292403168,10.080786156036933,9.976093548251729,1.0547420197520367,1.0573708854021853,1.0667814578261865,1.0649488779851721,1.058829558938468,1.0678544890503923,1.0571020369692832,1.0701524306874708,1.0671112625383414,1.084432842584824,1.079361140930527,1.090780439821428,1.0874515945892993,8.14300821914563,8.210953052719287,8.273431153428607,8.407700956097674,8.87327040702722,8.414470374282272,8.439077906920502,8.04245525005479,8.38085252586486,8.061265919403501,7.933551378985018,8.21812198114056,8.2130658130864
94c50f08-7d50-4f29-b86b-96e1e6d64a7d,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 18:28:02,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 18:06:36,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 18:27:55,2022-11-28 18:27:09,100,2022-11-28 18:26:20,2022-11-28 18:06:40,True,2022-11-28 18:27:09,2022-11-28 18:26:20,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.065866862315236,9.065866862315236,9.065866862315236,1.0713092929782755,1.0713092929782755,6.050998999826176,6.050998999826176,1.0713092929782755,6.050998999826176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9da1bab4-83ca-4044-9fdb-f977dd1c8179,['11402000'],5,8,4,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,24,2022-11-28 13:39:49,11318500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 13:27:31,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 13:39:42,2022-11-28 13:39:17,100,2022-11-28 13:38:50,2022-11-28 13:27:33,True,2022-11-28 13:39:17,2022-11-28 13:38:50,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.176687385386689,9.176687385386689,9.176687385386689,1.0758753837047474,1.0758753837047474,5.950516255974417,5.950516255974417,1.0758753837047474,5.950516255974417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445ae73-21ed-48f7-8b73-954ff4beba89,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 08:45:05,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 08:32:55,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 08:44:59,2022-11-28 08:44:32,100,2022-11-28 08:44:09,2022-11-28 08:32:57,True,2022-11-28 08:44:32,2022-11-28 08:44:09,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.005374161577512,9.005374161577512,9.005374161577512,1.0762711971978292,1.0762711971978292,6.242813156429345,6.242813156429345,1.0762711971978292,6.242813156429345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511b341e-8345-4d71-bb20-d8ca7439df25,['11402000'],5,16,8,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 09:13:59,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 08:59:07,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 09:13:52,2022-11-28 09:13:26,100,2022-11-28 09:12:54,2022-11-28 08:59:10,True,2022-11-28 09:13:26,2022-11-28 09:12:54,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.372706464575847,8.372706464575847,8.372706464575847,1.0775858104874607,1.0775858104874607,6.154993577434603,6.154993577434603,1.0775858104874607,6.154993577434603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85c76a05-e530-4c68-b1c1-0873abc591e2,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 19:15:00,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 18:53:00,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 19:14:53,2022-11-28 19:14:19,100,2022-11-28 19:13:39,2022-11-28 18:53:04,True,2022-11-28 19:14:19,2022-11-28 19:13:39,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.580070457450276,8.580070457450276,8.580070457450276,1.0781404593346835,1.0781404593346835,6.1737363467395365,6.1737363467395365,1.0781404593346835,6.1737363467395365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0bb12ca-6552-4f77-a639-ebcf8e945cbe,['11402000'],15,64,16,16,8,28,28,14,1,12,GAPTransMaxArchitecture,0.5,,48,2022-11-29 05:18:45,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-29 04:46:16,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 05:18:33,2022-11-29 05:18:10,100,2022-11-29 05:17:43,2022-11-29 04:46:19,True,2022-11-29 05:18:10,2022-11-29 05:17:43,m3,True,48,64,,,64,,,,,,,,,relu,,,,"(2, 2)",,"(1, 1)",,,,,10.172964700387237,9.841620361778736,9.847495628752991,1.0827037854305686,1.080893380496006,7.698694901100524,7.698694901100524,1.0457783949968291,8.173902199580192,10.068581071644068,10.02198075823928,10.064764870131249,10.180336116893567,10.277058595991619,10.301780694766721,9.756876511100222,9.67556090961895,9.60869954316002,9.41949449929843,9.279448125988072,9.553378019555893,9.40176064812697,1.0513986675619162,1.054377031902145,1.0723217550774113,1.0792890369149262,1.0711269276586994,1.0794505897562188,1.083397754722743,1.0955514139692293,1.0928399941018343,1.1123856728427965,1.1095587661492914,1.107976698552988,1.1024002918209315,8.08758027014326,7.93059371426834,7.969560251106652,7.9021357574364615,8.302391072344733,7.842635184285524,7.260949022370224,7.101850454004631,7.619773900771195,7.300936826237208,7.128471292328965,7.602437764765492,7.558510905764453
c71b97dd-1b62-40df-8b5a-7e3c362b0b28,['11402000'],5,8,4,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,24,2022-11-28 15:42:00,11202710,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 15:20:46,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 15:41:53,2022-11-28 15:41:25,100,2022-11-28 15:40:55,2022-11-28 15:20:49,True,2022-11-28 15:41:25,2022-11-28 15:40:55,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,9.380582159671995,9.380582159671995,9.380582159671995,1.0842775520326022,1.0842775520326022,6.0997998210562665,6.0997998210562665,1.0842775520326022,6.0997998210562665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcb71996-d968-435e-b86f-92a1e44a1489,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 10:36:32,11189500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 10:23:20,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 10:36:26,2022-11-28 10:36:04,100,2022-11-28 10:35:36,2022-11-28 10:23:22,True,2022-11-28 10:36:04,2022-11-28 10:35:36,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.332524157248375,8.332524157248375,8.332524157248375,1.086069122630669,1.086069122630669,6.1529280492822,6.1529280492822,1.086069122630669,6.1529280492822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177d0f43-b1a8-4b42-aa58-14c7b451662a,['11402000'],5,8,4,,16,14,14,1,2,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 18:53:00,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 18:28:02,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 18:52:54,2022-11-28 18:52:11,100,2022-11-28 18:51:33,2022-11-28 18:28:05,True,2022-11-28 18:52:11,2022-11-28 18:51:33,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.417341939524798,8.417341939524798,8.417341939524798,1.0871556422897464,1.0871556422897464,5.6674306622124755,5.6674306622124755,1.0871556422897464,5.6674306622124755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512843da-2b78-4a75-b382-8067a10ffb48,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 05:16:06,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 05:03:06,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 05:16:00,2022-11-28 05:15:42,100,2022-11-28 05:15:25,2022-11-28 05:03:08,True,2022-11-28 05:15:42,2022-11-28 05:15:25,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.556702541800036,8.556702541800036,8.556702541800036,1.0875725934251126,1.0875725934251126,6.299584493391222,6.299584493391222,1.0875725934251126,6.299584493391222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9b5ad20-7179-42bc-b918-1c21949816b8,['11402000'],1,24,4,4,8,1,21,14,1,12,GAPTransMaxArchitecture,0.5,,48,2022-12-05 01:25:58,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-12-05 01:22:13,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-12-05 01:25:45,2022-12-05 01:25:26,100,2022-12-05 01:25:05,2022-12-05 01:22:56,True,2022-12-05 01:25:26,2022-12-05 01:25:05,m3,True,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",relu,,,,"(2, 2)",,"(1, 1)",,,,,5.269193320953963,5.3141793511736015,5.314951953542192,1.0916640487293765,1.0890986767118576,1.5341470023569383,1.5341470023569386,1.1161140622141439,1.5301752169932827,5.250627501049484,5.249125449903795,5.215174504180617,5.450628291377216,5.4822474293865175,5.338842191264148,5.315459449511198,5.3871405136151855,5.440543356449692,5.270446621973177,5.237437786155615,5.31275226029368,5.1788922403161255,1.1429168749402943,1.120223440830756,1.1372552083906502,1.0603730043636508,1.0339689385860098,1.0902150637828434,1.093573216756947,1.0572669732982347,1.03936136076179,1.1020171858096677,1.107576868025764,1.0735056734750006,1.1089288109755195,1.4692106353032455,1.5635253125474842,1.377886610604094,1.7657744015551486,1.7619955355879875,1.6603776937816837,1.3543035238786354,1.5127457113990086,1.6098901838557296,1.559375380241463,1.4369500166661908,1.5422896331017542,1.333558177481431
63056d0b-60be-43e9-859a-00e486d9d418,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 14:32:08,11202710,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 14:20:07,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 14:32:01,2022-11-28 14:31:39,100,2022-11-28 14:31:11,2022-11-28 14:20:09,True,2022-11-28 14:31:39,2022-11-28 14:31:11,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.906751237193829,8.906751237193829,8.906751237193829,1.091575008339391,1.091575008339391,5.561016055217397,5.561016055217397,1.091575008339391,5.561016055217397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f05a70-dff3-40f5-8a5a-9194719de6b4,['11402000'],5,16,8,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 07:26:52,11266500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 07:11:36,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 07:26:45,2022-11-28 07:26:21,100,2022-11-28 07:25:50,2022-11-28 07:11:38,True,2022-11-28 07:26:21,2022-11-28 07:25:50,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.418613131023353,8.418613131023353,8.418613131023353,1.0930638714707872,1.0930638714707872,4.957800792232728,4.957800792232728,1.0930638714707872,4.957800792232728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d274b45-4384-436d-89a1-0e393a5552b0,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 04:51:29,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 04:38:52,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 04:51:23,2022-11-28 04:51:03,100,2022-11-28 04:50:37,2022-11-28 04:38:56,True,2022-11-28 04:51:03,2022-11-28 04:50:37,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.164979893544297,8.164979893544297,8.164979893544297,1.0939020283807184,1.0939020283807184,5.842431981343802,5.842431981343802,1.0939020283807184,5.842431981343802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d69fce2-1d29-439f-9e9d-3fc6dc98a501,['11402000'],5,8,4,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,24,2022-11-28 18:06:36,11208000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 17:49:08,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 18:06:28,2022-11-28 18:05:49,100,2022-11-28 18:05:14,2022-11-28 17:49:12,True,2022-11-28 18:05:49,2022-11-28 18:05:14,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.625280025385104,8.625280025385104,8.625280025385104,1.0953176425324194,1.0953176425324194,6.203521785223959,6.203521785223959,1.0953176425324194,6.203521785223959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe11dd0-b3d5-42f0-b33c-112fdda80e35,['11402000'],5,32,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 05:57:34,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 05:43:24,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 05:57:28,2022-11-28 05:57:06,100,2022-11-28 05:56:48,2022-11-28 05:43:26,True,2022-11-28 05:57:06,2022-11-28 05:56:48,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.120013665057357,8.120013665057357,8.120013665057357,1.095546062142422,1.095546062142422,5.877332567917472,5.877332567917472,1.095546062142422,5.877332567917472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9a9c6c1-36d2-4160-bf71-cabf501c109f,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 12:04:46,11318500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 11:48:38,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 12:04:39,2022-11-28 12:04:18,100,2022-11-28 12:03:52,2022-11-28 11:48:40,True,2022-11-28 12:04:18,2022-11-28 12:03:52,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.048132351306256,8.048132351306256,8.048132351306256,1.0969363876920362,1.0969363876920362,5.544222062478123,5.544222062478123,1.0969363876920362,5.544222062478123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ce2bb13-a7bc-47a0-a12a-86cae25b3fe3,['11402000'],5,8,4,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,24,2022-11-28 06:19:38,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 06:09:08,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 06:19:32,2022-11-28 06:19:07,100,2022-11-28 06:18:48,2022-11-28 06:09:11,True,2022-11-28 06:19:07,2022-11-28 06:18:48,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.932720740925528,7.932720740925528,7.932720740925528,1.1000416422455463,1.1000416422455463,5.923924133445694,5.923924133445694,1.1000416422455463,5.923924133445694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
